736.5,94.233,86.019,88.77,84.609
737,94.21,86.017,88.782,84.625
737.5,94.217,86.029,88.801,84.633
738,94.227,86.033,88.816,84.658
738.5,94.258,86.053,88.83,84.674
739,94.269,86.055,88.847,84.687
739.5,94.276,86.056,88.866,84.698
740,94.261,86.069,88.871,84.707
740.5,94.282,86.065,88.884,84.718
741,94.457,86.072,88.893,84.726
741.5,94.562,86.081,88.911,84.74
742,94.643,86.079,88.913,84.752
742.5,94.727,86.081,88.919,84.758
743,94.797,86.087,88.935,84.763
743.5,94.852,86.097,88.946,84.776
744,94.888,86.092,88.944,84.782
744.5,94.898,86.104,88.953,84.792
745,94.926,86.124,88.966,84.801
745.5,95.023,86.118,88.972,84.806
746,95.138,86.126,88.977,84.813
746.5,95.237,86.126,88.986,84.819
747,95.212,86.137,88.996,84.83
747.5,95.094,86.152,89.005,84.839
748,94.963,86.166,89.007,84.849
748.5,94.84,86.174,89.02,84.858
749,94.732,86.169,89.036,84.879
749.5,94.672,86.186,89.047,84.888
750,94.64,86.187,89.063,84.901
750.5,94.62,86.2,89.074,84.917
751,94.616,86.21,89.082,84.929
751.5,94.633,86.212,89.108,84.945
752,94.639,86.22,89.118,84.953
752.5,94.633,86.228,89.134,84.97
753,94.639,86.236,89.157,84.987
753.5,94.627,86.239,89.164,84.989
754,94.746,86.251,89.16,85.015
754.5,94.879,86.247,89.177,85.019
755,94.94,86.246,89.185,85.031
755.5,95.018,86.251,89.199,85.032
756,95.084,86.267,89.21,85.04
756.5,95.14,86.27,89.217,85.056
757,95.189,86.268,89.227,85.056
757.5,95.193,86.283,89.233,85.068
758,95.213,86.283,89.241,85.073
758.5,95.28,86.292,89.248,85.089
759,95.386,86.295,89.252,85.099
759.5,95.478,86.31,89.257,85.092
760,95.497,86.304,89.266,85.11
760.5,95.424,86.319,89.274,85.109
761,95.298,86.327,89.277,85.123
761.5,95.163,86.337,89.295,85.135
762,95.055,86.339,89.304,85.139
762.5,94.97,86.352,89.319,85.153
763,94.915,86.359,89.327,85.165
763.5,94.902,86.364,89.344,85.188
764,94.903,86.364,89.353,85.196
764.5,94.914,86.377,89.371,85.21
765,94.945,86.391,89.38,85.215
765.5,94.932,86.39,89.391,85.241
766,94.936,86.407,89.406,85.252
766.5,94.922,86.405,89.418,85.262
767,94.997,86.412,89.433,85.272
767.5,95.186,86.422,89.447,85.284
768,95.287,86.426,89.455,85.296
768.5,95.365,86.428,89.46,85.305
769,95.444,86.432,89.47,85.303
769.5,95.502,86.443,89.474,85.313
770,95.539,86.437,89.483,85.328
770.5,95.548,86.447,89.488,85.324
771,95.551,86.451,89.499,85.341
771.5,95.614,86.461,89.508,85.344
772,95.707,86.463,89.507,85.355
772.5,95.804,86.473,89.513,85.364
773,95.881,86.484,89.513,85.369
773.5,95.829,86.489,89.524,85.375
774,95.718,86.497,89.536,85.378
774.5,95.585,86.505,89.541,85.384
775,95.461,86.513,89.547,85.403
775.5,95.354,86.522,89.567,85.413
776,95.292,86.535,89.574,85.426
776.5,95.246,86.54,89.595,85.437
777,95.232,86.541,89.598,85.457
777.5,95.252,86.551,89.623,85.467
778,95.269,86.564,89.63,85.476
778.5,95.279,86.572,89.647,85.491
779,95.28,86.582,89.655,85.5
779.5,95.28,86.581,89.678,85.52
780,95.274,86.588,89.685,85.532
780.5,95.457,86.585,89.694,85.543
781,95.569,86.599,89.703,85.548
781.5,95.633,86.596,89.709,85.542
782,95.719,86.603,89.717,85.56
782.5,95.774,86.608,89.731,85.578
783,95.828,86.61,89.733,85.575
783.5,95.854,86.622,89.737,85.571
784,95.869,86.626,89.741,85.591
784.5,95.921,86.629,89.747,85.599
785,96.032,86.643,89.755,85.605
785.5,96.132,86.648,89.767,85.609
